0 1 2 9
0 1 3 10
0 1 8 9
0 1 8 10
0 2 3 10
0 2 9 10
0 7 8 9
0 7 8 10
0 7 9 10
1 2 4 11
1 2 9 11
1 3 4 11
1 3 10 11
1 4 5 12
1 4 6 13
1 4 11 12
1 4 11 13
1 5 6 13
1 5 12 13
1 8 9 11
1 8 10 11
1 8 11 12
1 8 11 13
1 8 12 13
2 3 4 11
2 3 10 11
2 4 5 12
2 4 6 13
2 4 11 12
2 4 11 13
2 5 6 13
2 5 12 13
2 9 10 11
2 9 11 12
2 9 11 13
2 9 12 13
3 4 5 12
3 4 6 13
3 4 11 12
3 4 11 13
3 5 6 13
3 5 12 13
3 10 11 12
3 10 11 13
3 10 12 13
